Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1/20/22,435.7127365,440.5043669,426.8304383,428.9909973,122379700,20,3,3,1,2022
1/21/22,427.8483428,430.2489641,420.5408653,420.5696716,202271200,21,4,3,1,2022
1/24/22,414.8561442,422.8742248,404.0341545,422.3556824,251783900,24,0,4,1,2022
1/25/22,415.8452038,422.2404622,410.1701318,417.1991577,167997300,25,1,4,1,2022
1/26/22,423.2007788,426.3888113,411.8122148,416.1525574,186391100,26,2,4,1,2022
1/27/22,420.8385281,424.0361428,412.3787409,414.0975647,149878300,27,3,4,1,2022
1/28/22,415.4803136,424.4298366,410.81352,424.3818359,164457400,28,4,4,1,2022
1/31/22,423.7000235,432.3806779,422.3268753,432.0253906,152251400,31,0,5,1,2022
2/1/22,432.7647972,435.597542,429.1734771,434.9445801,123155400,1,1,5,2,2022
2/2/22,437.3932121,439.9090586,435.0405914,439.1696777,117361000,2,2,5,2,2022
2/3/22,433.0241025,434.9637941,427.9923801,428.8470154,118024400,3,3,5,2,2022
2/4/22,428.6069051,434.7812957,426.1870603,430.8634949,118454400,4,4,5,2,2022
2/7/22,431.6413638,433.062513,428.1268504,429.4808044,84472900,7,0,6,2,2022
2/8/22,428.9718273,433.9555194,427.5218427,433.0144653,81012000,8,1,6,2,2022
2/9/22,437.1243282,439.6785928,436.9226843,439.3521118,92589900,9,2,6,2,2022
2/10/22,433.3985844,439.5153631,429.4231706,431.4588928,140103700,10,3,6,2,2022
2/11/22,431.545348,433.6578774,421.4915434,422.9511108,153214600,11,4,6,2,2022
2/14/22,422.4325455,424.045756,418.0345908,421.5682983,123006300,14,0,7,2,2022
2/15/22,426.0910372,428.539659,425.562883,428.3668213,88482700,15,1,7,2,2022
2/16/22,426.2831388,430.2489701,424.3722535,428.8470154,84863600,16,2,7,2,2022
2/17/22,425.6012908,428.8181288,419.0716135,419.6861572,102259100,17,3,7,2,2022
2/18/22,419.9454971,421.2226442,414.6545474,416.96875,132642900,18,4,7,2,2022
2/22/22,414.7217718,418.1882551,408.9314447,412.493988,124391800,22,1,8,2,2022
2/23/22,415.4611335,416.0372884,404.6007249,405.1768799,132578000,23,2,8,2,2022
2/24/22,394.6813507,411.71618,394.3164809,411.2744446,213942900,24,3,8,2,2022
2/25/22,412.5323485,420.4352042,410.8519136,420.3487854,121804500,25,4,8,2,2022
2/28/22,414.8561664,420.7809126,413.5790487,419.2733154,145615000,28,0,9,2,2022
3/1/22,417.7464582,419.7917919,410.1316663,412.8876038,137785900,1,1,9,3,2022
3/2/22,415.182625,422.2404571,414.414438,420.4832153,117726500,2,2,9,3,2022
3/3/22,422.9606543,423.5751981,416.5557839,418.3898621,105501700,3,3,9,3,2022
3/4/22,414.5873138,416.1429118,410.8711566,414.9906311,113978200,4,4,9,3,2022
3/7/22,414.3952575,415.1154439,402.6898251,402.7570496,137896600,7,0,10,3,2022
3/8/22,402.9394936,410.2277766,398.6183751,399.7034607,164772700,8,1,10,3,2022
3/9/22,408.2400767,412.4363581,406.0122931,410.4198303,116990800,9,2,10,3,2022
3/10/22,405.7242021,409.4787774,403.726898,408.5665588,93972700,10,3,10,3,2022
3/11/22,411.1016016,411.7257573,402.8530701,403.3716125,95636300,11,4,10,3,2022
3/14/22,404.1589335,407.6734166,399.2616612,400.4235535,95729200,14,0,11,3,2022
3/15/22,403.083512,409.8724761,401.7871999,409.229126,106219100,15,1,11,3,2022
3/16/22,412.8012915,418.3611099,407.9136003,418.3034973,144954800,16,2,11,3,2022
3/17/22,416.354195,423.5368652,415.9701014,423.5368652,102676900,17,3,11,3,2022
3/18/22,421.8954905,428.503246,421.144171,428.1757507,106345500,18,4,11,3,2022
3/21/22,428.0023884,430.044435,424.4769567,428.0505676,88349800,21,0,12,3,2022
3/22/22,429.4664312,434.0128855,429.4664312,433.0592957,74650400,22,1,12,3,2022
3/23/22,430.4778433,431.9997363,427.3954904,427.4821777,79426100,23,2,12,3,2022
3/24/22,429.5435163,433.9358502,428.4069101,433.9262085,64736900,24,3,12,3,2022
3/25/22,434.5716058,436.3246945,431.9419728,436.0453491,77101300,25,4,12,3,2022
3/28/22,435.4384944,439.1469421,433.5120311,439.1469421,68529800,28,0,13,3,2022
3/29/22,443.1058161,445.0804586,440.3702417,444.5795593,86581500,29,1,13,3,2022
3/30/22,443.4140658,444.2424603,439.6863639,441.8343811,79666900,30,2,13,3,2022
3/31/22,441.054164,441.8921709,434.5716043,435.0339661,121699900,31,3,13,3,2022
4/1/22,436.6425518,436.7870307,432.6258922,436.2669067,89048800,1,4,13,4,2022
4/4/22,436.4691677,440.1101822,435.6311608,440.0042114,59601000,4,0,14,4,2022
4/5/22,438.4822621,440.9962823,433.2808176,434.4463196,74214500,5,1,14,4,2022
4/6/22,430.4585932,432.4235646,427.1643282,430.1021729,106898000,6,2,14,4,2022
4/7/22,429.2063399,434.1188267,427.2220853,432.2694092,78097200,7,3,14,4,2022
4/8/22,431.4988732,434.0610729,429.5435142,431.1135864,79272700,8,4,14,4,2022
4/11/22,427.7808174,428.6381077,423.2343919,423.7449036,89770500,11,0,15,4,2022
4/12/22,426.7886322,429.3604735,420.5950603,422.1747742,84363600,12,1,15,4,2022
4/13/22,421.9243916,427.7808275,421.7413752,427.0102539,74070400,13,2,15,4,2022
4/14/22,427.2413395,428.377975,421.587175,421.6931458,97869500,14,3,15,4,2022
4/18/22,420.749164,423.5810671,419.5932744,421.8665161,66002500,18,0,16,4,2022
4/19/22,421.7605799,429.4086413,421.5872053,428.6766052,77821000,19,1,16,4,2022
4/20/22,430.4874359,431.1135305,427.1739172,428.3586731,65224400,20,2,16,4,2022
4/21/22,432.0479252,433.4638769,421.0285529,421.9532471,85417300,21,3,16,4,2022
4/22/22,420.8455681,421.9725327,409.7972992,410.3752441,132471800,22,4,16,4,2022
4/25/22,408.0923871,412.9277997,403.4399616,412.754425,119647700,25,0,17,4,2022
4/26/22,410.1728835,410.3751833,400.7717634,400.8006592,103996300,26,1,17,4,2022
4/27/22,401.8987776,407.3699559,399.7507897,401.9276733,122030000,27,2,17,4,2022
4/28/22,406.7631109,413.8428696,402.245552,412.0801392,105449100,28,3,17,4,2022
4/29/22,408.0152917,410.2114587,396.0904792,396.8514404,145491100,29,4,17,4,2022
5/2/22,396.9188731,400.6273208,390.1280723,399.2402649,158312500,2,0,18,5,2022
5/3/22,399.7508118,403.5266637,398.1614559,401.0704346,100028200,3,1,18,5,2022
5/4/22,401.7446537,413.8621246,398.4985676,413.2841797,144247900,4,2,18,5,2022
5/5/22,408.9399775,409.3734435,394.3855616,398.5948792,172929100,5,3,18,5,2022
5/6/22,395.9845626,399.5485023,390.812013,396.2157288,151770800,6,4,18,5,2022
5/9/22,390.2051257,391.4669567,381.921328,383.5299377,155586100,9,0,19,5,2022
5/10/22,389.6175521,391.1490869,380.3031187,384.4161072,132497200,10,1,19,5,2022
5/11/22,383.4336032,389.1840969,377.5482429,378.3092041,142361000,11,2,19,5,2022
5/12/22,375.0535377,381.2471107,370.9886986,377.9143372,125090800,12,3,19,5,2022
5/13/22,382.1236322,388.3557424,381.0640715,386.9494324,104174400,13,4,19,5,2022
5/16/22,385.2733921,389.1166769,382.9808962,385.3793335,78622400,16,0,20,5,2022
5/17/22,391.5825698,393.5475706,387.7777929,393.3067627,83029700,17,1,20,5,2022
5/18/22,388.6639337,388.9528915,376.1900733,377.4519043,117674500,18,2,20,5,2022
5/19/22,374.3310562,379.6481134,372.8765671,375.1401672,98510700,19,3,20,5,2022
5/20/22,378.7908798,382.4318946,366.5482127,375.3039856,131432200,20,4,20,5,2022
5/23/22,378.3862541,383.1061125,376.0263544,382.3258972,76414900,23,0,21,5,2022
5/24/22,378.1262644,380.6210312,372.7321606,379.4073792,91448800,24,1,21,5,2022
5/25/22,377.8853888,384.7628766,377.480848,382.7593384,91472900,25,2,21,5,2022
5/26/22,384.0115669,392.073811,383.7996548,390.4074097,82168300,26,3,21,5,2022
5/27/22,392.9118188,400.1071602,392.7095484,399.9915771,84768700,27,4,21,5,2022
5/31/22,398.3444524,401.1474601,394.9538874,397.7472534,95937000,31,1,22,5,2022
6/1/22,399.904909,400.9355446,391.96786,394.5300598,86585800,1,2,22,6,2022
6/2/22,394.3663165,402.0914238,392.0738204,402.0432739,79609600,2,3,22,6,2022
6/3/22,397.2367262,398.8164402,394.453002,395.4451294,71874300,3,4,22,6,2022
6/6/22,399.5292539,401.291955,395.4547731,396.6492004,57508900,6,0,23,6,2022
6/7/22,393.0948439,400.9162802,392.6228404,400.4539185,59272400,7,1,23,6,2022
6/8/22,398.7104778,400.5309997,395.2910171,396.1001282,64350000,8,2,23,6,2022
6/9/22,394.2892422,396.6009923,386.679718,386.679718,86289800,9,3,23,6,2022
6/10/22,380.3608842,381.2277867,375.4195015,375.4676514,132893900,10,4,23,6,2022
6/13/22,365.8835631,367.771489,359.5743779,361.2118835,170004900,13,0,24,6,2022
6/14/22,362.993854,364.043773,356.9640144,360.1234131,104011800,14,1,24,6,2022
6/15/22,363.4851046,369.7846482,358.4377798,365.2574768,125666800,15,2,24,6,2022
6/16/22,356.886943,357.3011255,350.6933415,353.1688538,134473300,16,3,24,6,2022
6/17/22,353.591673,357.3354776,350.3605853,353.9302368,111113900,17,4,24,6,2022
6/21/22,359.7636643,364.2523508,359.6862564,362.8399658,76811900,21,1,25,6,2022
6/22/22,358.5350399,366.3709259,358.1093848,362.1821289,90059400,22,2,25,6,2022
6/23/22,364.3587106,366.4772729,360.7309889,365.7323914,79292100,23,3,25,6,2022
6/24/22,368.9634835,377.3701265,368.9344629,377.3604431,98050300,24,4,25,6,2022
6/27/22,378.2988448,378.5987341,374.8065719,375.9190674,66009600,27,0,26,6,2022
6/28/22,377.5055509,380.3400035,368.1218327,368.237915,86548900,28,1,26,6,2022
6/29/22,368.799104,369.805171,366.080733,367.9381104,65676000,29,2,26,6,2022
6/30/22,363.9717461,368.247634,360.4117488,364.948822,112508300,30,3,26,6,2022
7/1/22,364.2813259,369.2537376,361.6113131,368.8087158,74839700,1,4,26,7,2022
7/5/22,363.6234853,369.5245852,360.7406451,369.5052185,81438000,5,1,27,7,2022
7/6/22,369.6503626,373.2877682,367.2222274,370.7532043,70426200,6,2,27,7,2022
7/7/22,372.5621955,377.1186059,370.7725135,376.3059998,64525900,7,3,27,7,2022
7/8/22,374.6420868,377.9022244,373.0845991,375.99646,72397800,8,4,27,7,2022
7/11/22,373.2684653,374.2551952,370.9950867,371.7012939,58366900,11,0,28,7,2022
7/12/22,371.1401636,373.5683284,366.6321105,368.4121094,62219200,12,1,28,7,2022
7/13/22,362.8689397,369.4665638,362.4432847,366.4772949,84224600,13,2,28,7,2022
7/14/22,361.4275354,366.6901535,358.9413589,365.5873413,89704800,14,3,28,7,2022
7/15/22,370.0760101,372.6879818,368.1315711,372.5718994,79060400,15,4,28,7,2022
7/18/22,375.7158706,376.4027109,368.2476,369.4955444,63203600,18,0,29,7,2022
7/19/22,373.4908727,380.0594758,372.823399,379.4790344,78506000,19,1,29,7,2022
7/20/22,379.6725614,383.3389875,378.2795137,381.8975525,71843800,20,2,29,7,2022
7/21/22,381.3074968,385.8348874,378.8599945,385.7865295,64903900,21,3,29,7,2022
7/22/22,385.912222,387.1311165,379.9433974,382.2070923,72197300,22,4,29,7,2022
7/25/22,382.8456018,383.5421257,380.3884165,382.6714783,53631500,25,0,30,7,2022
7/26/22,380.9978637,381.2106912,377.2347222,378.1440735,52946400,26,1,30,7,2022
7/27/22,381.5008998,389.7431029,381.2010105,387.9631042,82342100,27,2,30,7,2022
7/28/22,388.7854078,393.5352792,385.1673395,392.8291016,73966600,28,3,30,7,2022
7/29/22,394.2898258,399.5621267,393.5062402,398.5560303,87003700,29,4,30,7,2022
8/1/22,395.8086832,399.9297852,395.0831387,397.3758545,69997500,1,0,31,8,2022
8/2/22,395.7796146,399.5331022,393.5546237,394.7541809,63435400,2,1,31,8,2022
8/3/22,396.9211192,402.1256954,396.6309132,400.9358215,67820600,3,2,31,8,2022
8/4/22,400.8584694,401.5549932,398.9914087,400.6650085,45656600,4,3,31,8,2022
8/5/22,396.3020298,400.6456128,396.2439886,399.987793,56814900,5,4,31,8,2022
8/8/22,401.7097541,404.0024697,398.4012586,399.5234375,53886100,8,0,32,8,2022
8/9/22,398.7785469,399.2912638,396.8437619,397.9369202,44931800,9,1,32,8,2022
8/10/22,405.1246598,406.440329,403.1318335,406.2951965,68665700,10,2,32,8,2022
8/11/22,409.1973742,411.0934849,405.5406315,406.2951965,59489700,11,3,32,8,2022
8/12/22,408.268683,413.2797694,407.3012904,413.1733704,61694500,12,4,32,8,2022
8/15/22,410.9193141,415.4080296,410.861273,414.875946,54048300,15,0,33,8,2022
8/16/22,413.7828037,417.6523737,412.9605142,415.6885681,59289000,16,1,33,8,2022
8/17/22,412.0221456,415.4950811,410.6968226,412.7380066,63563400,17,2,33,8,2022
8/18/22,412.9411794,414.6341164,411.6255397,413.9376221,49023200,18,3,33,8,2022
8/19/22,411.1225135,411.3933822,407.4851079,408.3751221,68016900,19,4,33,8,2022
8/22/22,403.4510079,403.625161,398.952639,399.8716736,77695600,22,0,34,8,2022
8/23/22,399.436412,401.8742604,398.3432537,398.9043579,49105200,23,1,34,8,2022
8/24/22,398.6721149,401.5742925,397.9756207,400.1812744,49177800,24,2,34,8,2022
8/25/22,401.7000562,405.8791989,400.5875607,405.8308411,50942300,25,3,34,8,2022
8/26/22,405.7147441,406.2661354,392.0358004,392.0938416,103087000,26,4,34,8,2022
8/29/22,389.0852795,392.6065729,388.117887,389.5012512,65370800,29,0,35,8,2022
8/30/22,390.6814804,390.9233285,383.0874431,385.2253723,85652400,30,1,35,8,2022
8/31/22,386.8892424,388.1565241,382.1587088,382.2941284,76029700,31,2,35,8,2022
9/1/22,380.0788193,383.8419605,377.3217451,383.4937134,78740100,1,3,35,9,2022
9/2/22,387.2278559,388.4661171,377.6022891,379.4500122,99632100,2,4,35,9,2022
9/6/22,380.3110261,381.2687352,375.7546156,378.0183105,76637400,6,1,36,9,2022
9/7/22,377.6990764,385.5930033,377.476595,384.8094177,70964200,7,2,36,9,2022
9/8/22,382.4973363,387.788945,381.268729,387.3246155,80821700,8,3,36,9,2022
9/9/22,389.6076465,394.2221276,389.3367777,393.3417969,76706900,9,4,36,9,2022
9/12/22,395.4507134,398.3045332,395.1411407,397.5693054,69256300,12,0,37,9,2022
9/13/22,388.7273309,389.9559383,379.1404968,380.2820129,122947100,13,1,37,9,2022
9/14/22,381.6073275,383.2809272,378.3665567,381.7330933,85023700,14,2,37,9,2022
9/15/22,380.1465304,383.0487078,376.1028371,377.3991394,87633800,15,3,37,9,2022
9/16/22,373.1407567,375.1903259,371.1688541,374.5200806,103084800,16,4,37,9,2022
9/19/22,371.3145646,377.4244385,371.2368387,377.4244385,73278500,19,0,38,9,2022
9/20/22,374.0343898,375.0640359,370.2849293,373.0921631,77274900,20,1,38,9,2022
9/21/22,375.054271,378.1626554,366.5742612,366.5839844,106746600,21,2,38,9,2022
9/22/22,365.79711,367.4678612,362.7470352,363.5046997,89472600,22,3,38,9,2022
9/23/22,359.9689141,360.0077771,352.887675,357.4142456,122346900,23,4,38,9,2022
9/26/22,355.918385,359.6095657,352.6351616,353.8785095,92581200,26,0,39,9,2022
9/27/22,357.4822838,359.7941408,350.5370193,352.9751587,108294100,27,1,39,9,2022
9/28/22,353.9464824,361.6396874,352.2174514,359.9203796,110802200,28,2,39,9,2022
9/29/22,356.306921,356.5983191,349.4005198,352.4020386,112952300,29,3,39,9,2022
9/30/22,351.4403447,355.4326759,346.8166608,346.9526367,153711200,30,4,39,9,2022
10/3/22,350.740955,357.997063,348.9245047,356.1126099,89756500,3,0,40,10,2022
10/4/22,361.7368513,367.1765092,356.0737981,367.1473694,103602800,4,1,40,10,2022
10/5/22,362.6985037,368.5946751,360.3283674,366.2925415,88065700,5,2,40,10,2022
10/6/22,364.8646366,367.8758783,362.008817,362.5139465,82333500,6,3,40,10,2022
10/7/22,358.4050761,362.6013862,350.6050047,352.4020386,107789500,7,4,40,10,2022
10/10/22,353.5384895,353.7813311,347.4286165,349.7113037,76042800,10,0,41,10,2022
10/11/22,347.9822958,352.6351492,345.5247399,347.4966125,92482800,11,1,41,10,2022
10/12/22,347.9143182,349.5170668,346.0978381,346.3504028,76991800,12,2,41,10,2022
10/13/22,339.2108563,356.9868794,338.1423473,355.4909668,147254500,13,3,41,10,2022
10/14/22,357.997075,359.6581329,346.738942,347.3897705,123737000,14,4,41,10,2022
10/17/22,353.587113,357.443439,347.0498061,356.3166504,93168200,17,0,42,10,2022
10/18/22,364.3887007,364.699545,356.9965866,360.5032349,97162900,18,1,42,10,2022
10/19/22,358.4245075,361.202631,355.0830044,357.9485474,79746900,19,2,42,10,2022
10/20/22,357.4919969,361.9991515,354.1699105,354.9470215,88283100,20,3,42,10,2022
10/21/22,354.6652808,364.0681001,353.130535,363.5727234,131038400,21,4,42,10,2022
10/24/22,365.1269534,369.1775349,362.4265261,368.0216064,85436900,24,0,43,10,2022
10/25/22,367.9438655,374.2188838,367.8273063,373.8983459,78846300,25,1,43,10,2022
10/26/22,370.6928193,376.4821544,370.430561,371.0813599,104087300,26,2,43,10,2022
10/27/22,372.1013417,373.9760718,368.4684111,369.099823,81971800,27,3,43,10,2022
10/28/22,368.9929244,378.3666036,368.8083624,377.8809204,100302000,28,4,43,10,2022
10/31/22,375.3748226,377.2786924,374.2286174,375.1513977,96631300,31,0,44,10,2022
11/1/22,378.9689002,379.2117418,372.3150344,373.5097961,85407600,1,1,44,11,2022
11/2/22,372.9075768,377.5021508,364.0293028,364.1361389,126990400,2,2,44,11,2022
11/3/22,360.833478,363.4853189,358.2302231,360.3866577,87100100,3,3,44,11,2022
11/4/22,366.2051432,368.0215937,359.4055782,365.573761,103505200,4,4,44,11,2022
11/7/22,366.8947978,369.6729211,364.7772261,369.0706787,68286900,7,0,45,11,2022
11/8/22,370.1974204,374.092609,366.9045038,371.0619507,84641100,8,1,45,11,2022
11/9/22,369.0512413,370.2266161,362.9121984,363.4173279,78495500,9,2,45,11,2022
11/10/22,376.9387236,383.728595,374.5977567,383.3886108,141455800,10,3,45,11,2022
11/11/22,384.2628402,387.9151874,382.339524,387.0992432,93839900,11,4,45,11,2022
11/14/22,385.3021563,388.721355,383.5245394,383.8062439,71903500,14,0,46,11,2022
11/15/22,389.6636418,390.7904304,383.1943377,387.0798035,93194500,15,1,46,11,2022
11/16/22,385.4187046,386.3900709,383.4856952,384.1268005,68508500,16,2,46,11,2022
11/17/22,379.2797435,383.6411991,378.9689288,382.9515076,74496300,17,3,46,11,2022
11/18/22,386.3512749,386.4192776,381.7858704,384.6902466,92922500,18,4,46,11,2022
11/21/22,383.3400595,384.4862648,381.4167433,383.2914734,51243200,21,0,47,11,2022
11/22/22,385.2730445,388.6145472,383.8354116,388.4494019,60429000,22,1,47,11,2022
11/23/22,388.1094011,391.392624,387.8762826,390.8972473,68261600,23,2,47,11,2022
11/25/22,390.3241313,391.3732235,390.0424564,390.8098145,30545400,25,4,47,11,2022
11/28/22,387.6626074,389.3333588,383.7965585,384.5736694,67881600,28,0,48,11,2022
11/29/22,384.7096755,385.9238835,382.0384177,383.9131775,52310000,29,1,48,11,2022
11/30/22,384.1656939,396.0066528,382.2132675,396.0066528,144566700,30,2,48,11,2022
12/1/22,397.0654243,398.2602157,393.1605422,395.7152405,76398200,1,3,48,12,2022
12/2/22,390.7321568,396.1815084,390.6253207,395.258728,85342700,2,4,48,12,2022
12/5/22,392.3834886,393.3354087,386.7689917,388.1483154,77289800,5,0,49,12,2022
12/6/22,387.983187,388.5368433,380.4259575,382.5532227,77972200,6,1,49,12,2022
12/7/22,381.688764,384.3114655,380.7465373,381.9024658,65927900,7,2,49,12,2022
12/8/22,383.8257163,385.9821211,382.0092363,384.8941956,60737900,8,3,49,12,2022
12/9/22,383.6314537,386.2347086,381.8926996,382.0189819,81447700,9,4,49,12,2022
12/12/22,382.8252023,387.5266418,382.1452636,387.5266418,75405800,12,0,50,12,2022
12/13/22,398.4739478,398.7362061,387.6432178,390.4601746,123782500,13,1,50,12,2022
12/14/22,390.1104259,393.8890553,384.9621961,387.9637146,108111300,14,2,50,12,2022
12/15/22,383.0097754,383.9325854,376.7833426,378.4735107,117705900,15,3,50,12,2022
12/16/22,375.8689904,377.2351421,371.8290826,374.0051575,119858000,16,4,50,12,2022
12/19/22,374.2003859,374.5419313,369.1358413,370.8337708,79878100,19,0,51,12,2022
12/20/22,370.0628556,372.9903364,368.7162097,371.3411865,74427200,20,1,51,12,2022
12/21/22,373.9856713,378.0451149,373.4392106,376.8936462,78167400,21,2,51,12,2022
12/22/22,373.790448,376.8740643,365.7106032,371.5167847,100120900,22,3,51,12,2022
12/23/22,370.472725,373.8002988,368.89189,373.6539307,59857300,23,4,51,12,2022
12/27/22,373.5368031,373.8880866,370.4726923,372.1803894,51638200,27,1,52,12,2022
12/28/22,372.112088,374.122319,367.3208037,367.5549927,70911500,28,2,52,12,2022
12/29/22,370.4531833,375.0590876,369.9164606,374.1710815,66970900,29,3,52,12,2022
12/30/22,371.4387771,373.3318539,369.2821781,373.1854858,84022200,30,4,52,12,2022
1/3/23,375.078584,377.0887851,368.6966677,371.6144104,74850700,3,1,1,1,2023
1/4/23,373.9173411,376.5520856,370.8142188,374.4833374,85934100,4,2,1,1,2023
1/5/23,372.4926293,372.6097237,369.6041901,370.209198,76970500,5,3,1,1,2023
1/6/23,373.3611088,379.8406136,370.2384807,378.6988831,104189600,6,4,1,1,2023
1/9/23,380.9335883,384.1831089,378.2988732,378.4842529,73978100,9,0,2,1,2023
1/10/23,377.8889678,381.2067733,376.9326467,381.1384583,65358100,10,1,2,1,2023
1/11/23,382.7485963,386.0371282,381.9191375,385.9590454,68881100,11,2,2,1,2023
1/12/23,387.0812894,388.8572719,382.9340249,387.3642578,90157700,12,3,2,1,2023
1/13/23,384.1049947,389.452537,383.8317643,388.8670349,63903900,13,4,2,1,2023
1/17/23,388.8475216,390.5552187,387.4618343,388.1546631,62677300,17,1,3,1,2023
1/18/23,389.3647271,390.4478807,381.8215739,382.0264893,99632300,18,2,3,1,2023
1/19/23,379.9479586,381.6263822,377.8987459,379.2453918,86958900,19,3,3,1,2023
1/20/23,380.6700854,386.4664996,378.9916619,386.3103638,91806400,20,4,3,1,2023
1/23/23,387.1300999,392.916747,386.1542729,390.9455872,84178800,23,0,4,1,2023
1/24/23,389.2378413,391.4529576,388.0278254,390.5259399,59524900,24,1,4,1,2023
1/25/23,386.3786699,391.0138476,384.0464293,390.6723022,84800300,25,2,4,1,2023
1/26/23,393.3851076,395.1318461,390.3600382,394.9659424,72287400,26,3,4,1,2023
1/27/23,393.9023447,398.2935664,393.6876616,395.8735046,68346200,27,4,4,1,2023
1/30/23,393.0630326,395.3367257,390.6039597,390.9064636,74202000,30,0,5,1,2023
1/31/23,391.4334642,396.7029237,391.082151,396.6541443,86811800,31,1,5,1,2023
2/1/23,395.414821,403.6703382,392.6239703,400.8696899,101459200,1,2,5,2,2023
2/2/23,404.8315688,408.1981838,402.8994504,406.7051697,101654500,2,3,5,2,2023
2/3/23,401.6406251,406.8905791,401.1527117,402.3822632,94736800,3,4,5,2,2023
2/6/23,399.8841146,401.3478549,398.2349647,399.9231262,60295300,6,0,6,2,2023
2/7/23,398.9863615,406.4221581,397.7177984,405.153595,90990700,7,1,6,2,2023
2/8/23,403.1434199,404.5095717,400.0207615,400.7233582,76227500,8,2,6,2,2023
2/9/23,404.3924501,404.548586,396.0003323,397.2493896,78694900,9,3,6,2,2023
2/10/23,396.0491575,398.566808,395.2197283,398.1764832,70769700,10,4,6,2,2023
2/13/23,398.8399519,402.987216,398.3715443,402.8505859,64913500,13,0,7,2,2023
2/14/23,401.2990711,405.0169695,398.6350826,402.6652527,88389300,14,1,7,2,2023
2/15/23,400.4306131,404.0509229,399.5718806,403.9728699,61555700,15,2,7,2,2023
2/16/23,398.9083258,402.9287283,398.2740442,398.4106445,76431500,16,3,7,2,2023
2/17/23,396.244279,397.6592399,394.2828573,397.4152832,89257800,17,4,7,2,2023
2/21/23,393.316783,394.3901985,389.1792865,389.442749,82655900,21,1,8,2,2023
2/22/23,389.8623582,391.433455,387.4227909,388.9060669,83742300,22,2,8,2,2023
2/23/23,391.8530613,392.4776048,386.6714226,390.974823,96242400,23,3,8,2,2023
2/24/23,385.8614933,387.6472435,384.1245226,386.7982788,108194400,24,4,8,2,2023
2/27/23,390.2039158,391.5896032,387.1593405,388.1156616,80444700,27,0,9,2,2023
2/28/23,387.6277056,389.6281387,386.5737959,386.6811523,96438600,28,1,9,2,2023
3/1/23,385.8517542,387.1008116,383.8708266,385.197937,99706800,1,2,9,3,2023
3/2/23,383.1876983,389.0524275,382.846153,388.1936951,85127800,2,3,9,3,2023
3/3/23,390.047749,394.6731886,389.3841939,394.4194641,90120000,3,4,9,3,2023
3/6/23,395.2587156,397.6007242,394.2438769,394.692749,72795900,6,0,10,3,2023
3/7/23,394.6439995,394.8879563,388.0181253,388.6426392,108310600,7,1,10,3,2023
3/8/23,388.7596989,390.0477678,387.0031926,389.276886,74746600,8,2,10,3,2023
3/9/23,390.0770447,391.7750038,381.0896871,382.0947876,111945300,9,3,10,3,2023
3/10/23,381.5386092,383.656167,375.0298595,376.5814209,189253000,10,4,10,3,2023
3/13/23,372.5804736,380.9530852,371.4485108,376.0446472,157790000,13,0,11,3,2023
3/14/23,381.0604033,383.9391046,377.6937886,382.2606812,149752400,14,1,11,3,2023
3/15/23,376.5618658,380.0748189,374.4345405,379.8699036,172996900,15,2,11,3,2023
3/16/23,377.4693495,386.8860727,376.9521625,386.5347595,143254200,16,3,11,3,2023
3/17/23,385.1791284,386.3349917,380.6046111,382.0151672,140553400,17,4,11,3,2023
3/20/23,382.8085937,386.1097063,382.0935404,385.6884766,93055800,20,0,12,3,2023
3/21/23,389.116883,391.2425221,387.4908246,390.7527466,91524200,21,1,12,3,2023
3/22/23,390.5764818,394.2595742,384.0526669,384.0918274,111746600,22,2,12,3,2023
3/23/23,387.010879,391.125006,382.3678159,385.1301575,119351300,23,3,12,3,2023
3/24/23,383.8273002,387.7455046,381.4371932,387.6573486,107682400,24,4,12,3,2023
3/27/23,389.9789059,390.7625647,387.4712573,388.3822327,74010400,27,0,13,3,2023
3/28/23,387.6769745,388.3822526,385.6395211,387.5104675,62871700,28,1,13,3,2023
3/29/23,391.7519074,393.3877711,390.5274684,393.1428833,77497900,29,2,13,3,2023
3/30/23,395.8268336,396.0815265,393.5444925,395.4448242,69840000,30,3,13,3,2023
3/31/23,396.3851754,401.3221216,396.2774092,401.0184631,112062600,31,4,13,3,2023
4/3/23,400.4895064,402.9579646,400.0878868,402.5465698,67391100,3,0,14,4,2023
4/4/23,403.20286,403.4967433,398.912421,400.3132019,66601500,4,1,14,4,2023
4/5/23,399.5687342,400.342588,397.5802464,399.2650757,65200200,5,2,14,4,2023
4/6/23,398.4520133,401.1066185,397.3843062,400.8225403,63743300,6,3,14,4,2023
4/10/23,398.2952639,401.3122981,397.6683667,401.2339172,63681000,10,0,15,4,2023
4/11/23,401.8706713,402.7718417,400.5580763,401.3417053,59297900,11,1,15,4,2023
4/12/23,403.4477337,403.741617,399.1083292,399.7058411,86420400,12,2,15,4,2023
4/13/23,400.8127319,405.3774438,399.6470636,405.0150146,85814800,13,3,15,4,2023
4/14/23,404.3685447,406.6019203,401.6747788,404.0256958,78161500,14,4,15,4,2023
4/17/23,403.9375308,405.4950136,402.6837064,405.4754333,66436400,17,0,16,4,2023
4/18/23,407.0818791,407.2190306,404.3391476,405.7398987,63560000,18,1,16,4,2023
4/19/23,403.7905743,406.5920763,403.7318037,405.6713257,55227300,19,2,16,4,2023
